,Autoridad Administrativa del Agua ,Administración Local del Agua ,Departamento,Provincia,Distrito,Sector,Zona,Este (Inicial),Norte (Inicial),Este (Final),Norte (Final),Longitud,Propuesta de Actividad,Latitud
794,Jequetepeque Zarumilla,Motupe Olmos La Leche,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,Tres Tomas,17,647132.0,9324130.0,647132.0,9324130.0,-79.67036845097975,Contruccion  con roca al volteo,-6.112930511722918
795,Jequetepeque Zarumilla,Motupe Olmos La Leche,LAMBAYEQUE,LAMBAYEQUE,PACORA,La Cirila,17,630119.0,9285257.0,630119.0,9285257.0,-79.82330114145138,Contruccion  con roca al volteo,-6.464868081746854
796,Jequetepeque Zarumilla,Motupe Olmos La Leche,LAMBAYEQUE,LAMBAYEQUE,PACORA,San Bautista,17,623971.0,9286936.0,623971.0,9286936.0,-79.87892505323852,Contruccion  con roca al volteo,-6.4498080575507455
797,Jequetepeque Zarumilla,Motupe Olmos La Leche,LAMBAYEQUE,LAMBAYEQUE,PACORA,San Luis,17,624103.0,9292011.0,624103.0,9292011.0,-79.87783213938566,Contruccion  con roca al volteo,-6.403904955069473
798,Jequetepeque Zarumilla,Motupe Olmos La Leche,LAMBAYEQUE,LAMBAYEQUE,PACORA,Santa Isabel,17,622777.0,9287507.0,622777.0,9287507.0,-79.88973229659602,Contruccion  con roca al volteo,-6.444667296293673
799,Jequetepeque Zarumilla,San Lorenzo,PIURA,AYABACA,PAIMAS,Paraje Grande,17,619853.0,9488032.0,619853.0,9488032.0,-79.91947071391343,Limpieza y descolmatacion y proteccion con enrocado,-4.631008357975508
800,Jequetepeque Zarumilla,San Lorenzo,PIURA,AYABACA,PAIMAS,Santa Rosa-Zapallal,17,616452.0,9489273.0,616452.0,9489273.0,-79.95014527962873,Limpieza y descolmatacion y proteccion con enrocado,-4.619829453197138
801,Jequetepeque Zarumilla,San Lorenzo,PIURA,PIURA,LAS LOMAS,Algarrobal-Huachuma,17,595550.0,9478911.0,595550.0,9478911.0,-80.13845372695302,Limpieza y descolmatacion y construccion de dique enrocado,-4.71381484460832
802,Jequetepeque Zarumilla,San Lorenzo,PIURA,PIURA,TAMBO GRANDE,Curvan,17,576850.0,9452892.0,576850.0,9452892.0,-80.3068177145186,Limpieza y descolmatacion y construccion de dique enrocado,-4.949371383473821
803,Jequetepeque Zarumilla,San Lorenzo,PIURA,PIURA,TAMBO GRANDE,El Carbon,17,577163.0,9452072.0,577163.0,9452072.0,-80.30398685672571,Limpieza y descolmatacion,-4.956786112874712
804,Jequetepeque Zarumilla,San Lorenzo,PIURA,PIURA,TAMBO GRANDE,Las Lisas,17,587434.0,9463080.0,587434.0,9463080.0,-80.21146452471541,Limpieza y descolmatacion,-4.857106081124032
805,Jequetepeque Zarumilla,San Lorenzo,PIURA,PIURA,TAMBO GRANDE,Malingas,17,579008.0,9449699.0,579008.0,9449699.0,-80.28732269390002,Limpieza y descolmatacion,-4.978234372026199
806,Jequetepeque Zarumilla,San Lorenzo,PIURA,PIURA,TAMBO GRANDE,Tambogrande,17,572455.0,9454375.0,572455.0,9454375.0,-80.34647169446677,Limpieza y descolmatacion y construccion de dique enrocado,-4.935996409504986
807,Jequetepeque Zarumilla,San Lorenzo,PIURA,SULLANA,SULLANA,Riecito,17,556421.0,9478707.0,556421.0,9478707.0,-80.49125442494687,"Descolmatación y construccion de 04 Espigones  en la quebrada Chipillico,  Sector Riecito",-4.71600816690655
808,Jequetepeque Zarumilla,San Lorenzo,PIURA,SULLANA,SULLANA,Somate Bajo,17,556948.0,9471371.0,556948.0,9471371.0,-80.48645353039035,Limpieza y descolmatacion,-4.78236851162467
809,Jequetepeque Zarumilla,Tumbes,PIURA,TALARA,MANCORA,Mancora,17,496551.0,9546558.0,496551.0,9546558.0,-81.03107437745284,"Limpieza y descolmatacion, prteccion con enrocado",-4.102361087692319
810,Jequetepeque Zarumilla,Tumbes,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,Cherrelique Bellavista,17,537497.0,9558417.0,537497.0,9558417.0,-80.66221056311448,Construcción de dique enrocado,-3.995005302648922
811,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,CORRALES,Corrales,17,557557.0,9601529.0,557557.0,9601529.0,-80.48173820720211,Construcción de dique con mamposteria,-3.604896323567114
812,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,CORRALES,Malvales,17,559123.0,9599688.0,559123.0,9599688.0,-80.46762813586406,"Limpieza,descolmatación y construcción de dique con mamposteria",-3.621542872995224
813,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,CORRALES,Malvales,17,561502.0,9600344.0,561502.0,9600344.0,-80.4462107427582,Construcción de dique enrocado,-3.615595465786054
814,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,El Limón,17,562645.0,9588819.0,562645.0,9588819.0,-80.435853669996,Construcción de dique enrocado,-3.7198500225355438
815,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,El Prado,17,560655.0,9584083.0,560655.0,9584083.0,-80.45374742247395,Construcción de dique enrocado,-3.7627056258878615
816,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,La Arena,17,562427.0,9586602.0,562427.0,9586602.0,-80.43780405012072,Construcción de dique enrocado,-3.7399073503535103
817,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Oidor,17,561689.0,9587450.0,561689.0,9587450.0,-80.44445483576331,Construcción de dique enrocado,-3.7322401663516946
818,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Pampas de Hospital-Santa Maria,17,560930.0,9592673.0,560930.0,9592673.0,-80.4513189927159,Construcción de dique enrocado,-3.684994520573553
819,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Polvareda,17,561767.0,9591170.0,561767.0,9591170.0,-80.44377349771197,Construcción de dique enrocado,-3.6985867294176056
820,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Polvareda-Inverna,17,561950.0,9590439.0,561950.0,9590439.0,-80.44212145345823,Construcción de dique enrocado,-3.705198684991088
821,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Rodeo Bajo,17,563686.0,9588864.0,563686.0,9588864.0,-80.42647957504803,Construcción de dique enrocado,-3.719436865121928
822,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Rodeo Bajo,17,563757.0,9588944.0,563757.0,9588944.0,-80.4258406787484,Limpieza y descolmatacion y construcción de dique con enrocado,-3.7187127298664095
823,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Rodeo Bajo-El Limon,17,562960.0,9588835.0,562960.0,9588835.0,-80.43301713954872,Construcción de dique enrocado,-3.719703453772278
824,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,Casa Blanqueada,17,561826.0,9586258.0,561826.0,9586258.0,-80.44321431049325,Construcción de dique enrocado,-3.7430228083889836
825,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,Casa Blanqueada,17,560370.0,9586279.0,560370.0,9586279.0,-80.4563263072714,Instalación de gaviones,-3.7428410894247026
826,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,El Prado,17,562002.0,9585700.0,562002.0,9585700.0,-80.44162616082801,Construcción de dique enrocado,-3.748069740243329
827,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,Higueron-Carretas,17,560211.0,9583467.0,560211.0,9583467.0,-80.45774247075045,Construcción de dique enrocado,-3.7682807824379037
828,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,Pampas de Hospital,17,561007.0,9592279.0,561007.0,9592279.0,-80.45062343360277,Construcción de dique enrocado,-3.688558420204928
829,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,Rica Playa,17,553693.0,9580252.0,553693.0,9580252.0,-80.51642566533414,Instalación de gaviones,-3.797400274316037
830,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,Vaqueria,17,561364.0,9590682.0,561364.0,9590682.0,-80.44739975855353,Construcción de dique enrocado,-3.7030037028231404
831,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,SAN JACINTO,Vaqueria,17,560915.0,9590690.0,560915.0,9590690.0,-80.45144305022744,Construcción de dique enrocado,-3.7029338516519426
832,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,TUMBES,Huaquillas,17,558236.0,9608330.0,558236.0,9608330.0,-80.4756593803067,Construcción de dique enrocado,-3.543367023987506
833,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,TUMBES,Huaquillas,17,559463.0,9608114.0,559463.0,9608114.0,-80.46461101435828,Construcción de dique enrocado,-3.5453147383309713
834,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,TUMBES,La Tuna Romero,17,559485.0,9605755.0,559485.0,9605755.0,-80.46440062328061,Construcción de dique enrocado,-3.5666554731819557
835,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,TUMBES,Malecon - Estación La Tuna,17,559725.0,9605495.0,559725.0,9605495.0,-80.46223837431941,Construcción de dique enrocado,-3.5690063137753376
836,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,TUMBES,Progreso,17,559589.0,9608776.0,559589.0,9608776.0,-80.46348002596793,Construcción de dique enrocado,-3.539325251218347
837,Jequetepeque Zarumilla,Tumbes,TUMBES,TUMBES,TUMBES,Romero,17,558688.0,9607161.0,558688.0,9607161.0,-80.47158380683223,Construcción de dique enrocado,-3.5539401522498895
838,Jequetepeque Zarumilla,Tumbes,TUMBES,ZARUMILLA,MATAPALO,Ciriaco Aguirre,17,589371.0,9593169.0,589371.0,9593169.0,-80.1952231660596,Construcción de dique enrocado,-3.6803123703167744
839,Jequetepeque Zarumilla,Tumbes,TUMBES,ZARUMILLA,MATAPALO,Leandro Campos,17,585774.0,9590309.0,585774.0,9590309.0,-80.22758939852538,Construcción de dique enrocado,-3.70621299128199
840,Jequetepeque Zarumilla,Tumbes,TUMBES,ZARUMILLA,MATAPALO,Leandro Campos,17,585733.0,9590331.0,585733.0,9590331.0,-80.22795876100598,Construcción de dique enrocado,-3.7060143000670545
841,Jequetepeque Zarumilla,Tumbes,TUMBES,ZARUMILLA,MATAPALO,Quebrada Seca,17,590112.0,9595694.0,590112.0,9595694.0,-80.18857159041472,Construcción de dique enrocado,-3.657465079670871
842,Jequetepeque Zarumilla,Tumbes,TUMBES,ZARUMILLA,MATAPALO,Raymundo Lopez,17,589614.0,9594650.0,589614.0,9594650.0,-80.19304715626681,Construcción de dique enrocado,-3.666913204102743
843,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,CAYALTI,Huaca Chavez-Colchado-Chiroque,17,660326.0,9234217.0,660326.0,9234217.0,-79.5488226068448,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con roca al volteo",-6.925725905180034
844,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,CAYALTI,La Manga Cojal,17,671362.0,9238489.0,671362.0,9238489.0,-79.44908114201435,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado, y la reforestacion  del rio Zaña",-6.886780298650347
845,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,CAYALTI,Puente Fierro Mataindio,17,662298.0,9235967.0,662298.0,9235967.0,-79.53102609692169,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado, y la reforestacion  del rio Zaña",-6.909845839321637
846,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,LAGUNAS,Las Vegas,17,643780.0,9219288.0,643780.0,9219288.0,-79.69818569022401,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado, y la reforestacion  del rio Zaña",-7.061171580039907
847,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,LAGUNAS,Monte Cruz,17,642348.0,9219002.0,642348.0,9219002.0,-79.71114191138453,Limpieza y descolmatacion y Proteccion con dique enrocado,-7.063794057873566
848,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,LAGUNAS,"Peroles I, II y III - San Luis",17,646090.0,9220669.0,646090.0,9220669.0,-79.6773096837765,Limpieza y descolmatacion y Proteccion con dique enrocado,-7.048623655152658
849,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,LAGUNAS,Pozo I,17,646359.0,9221833.0,646359.0,9221833.0,-79.67490450338876,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado, y la reforestacion  del rio Zaña",-7.038090107236112
850,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,LAGUNAS,Pueblo Libre,17,649430.0,9227046.0,649430.0,9227046.0,-79.64724179046117,Limpieza y descolmatacion y Proteccion con dique enrocado,-6.990867213067859
851,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,Cerro  la Virgen,17,667796.0,9237112.0,667796.0,9237112.0,-79.48130792789584,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado, y la reforestacion  del rio Zaña",-6.899335844633453
852,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,OYOTUN,Culpon,17,682777.0,9241887.0,682777.0,9241887.0,-79.34590381993351,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado",-6.855708574670864
853,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,OYOTUN,Palmo,17,684372.0,9241279.0,684372.0,9241279.0,-79.33145439381587,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado, y la reforestacion  del rio Nanchoc",-6.861156274422305
854,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,OYOTUN,Sorroto- Campana-Gramadal,17,687729.0,9246551.0,687729.0,9246551.0,-79.30125133624938,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con roca al volteo",-6.813380129897692
855,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,SAÑA,Bocatoma Ucupe-Mocupe,17,658573.0,9233386.0,658573.0,9233386.0,-79.56466359823719,Mejoramiento de dique enrocado,-6.933288911112918
856,Jequetepeque Zarumilla,Zaña,LAMBAYEQUE,CHICLAYO,SAÑA,Puente Colgante Potrero,17,657765.0,9233284.0,657765.0,9233284.0,-79.57197294763218,"Limpieza,  descolmatacion,  conformacion de dique seco,  proteccion con enrocado, y la reforestacion  del rio Zaña",-6.934233358314745
857,Madre de Dios,Tahuamanu - Madre de Dios,MADRE DE DIOS,MANU,FITZCARRALD,Boca Manu,19,292119.0,8643466.0,292119.0,8643466.0,-70.91119273962616,Construccin de defensa ribereña de tipo gaviones,-12.264459265538497
858,Madre de Dios,Tahuamanu - Madre de Dios,MADRE DE DIOS,MANU,HUEPETUHE,Bajo Huepetuhe,19,333594.0,8562423.0,333594.0,8562423.0,-70.53435586856453,Construccin de defensa ribereña de tipo gaviones,-12.999457325669717
859,Madre de Dios,Tahuamanu - Madre de Dios,MADRE DE DIOS,MANU,MADRE DE DIOS,San Juan Grande,19,369335.0,8608559.0,369335.0,8608559.0,-70.20288471619452,Costruccion de defensa ribereña estructural,-12.584086405668318
860,Madre de Dios,Tahuamanu - Madre de Dios,MADRE DE DIOS,MANU,MADRE DE DIOS,Setapo,19,320849.0,8565812.0,320849.0,8565812.0,-70.65163630426075,Construccin de defensa ribereña de tipo gaviones,-12.968103617027388
861,Madre de Dios,Tahuamanu - Madre de Dios,MADRE DE DIOS,TAHUAMANU,IÑAPARI,Iñapari,19,436874.0,8790378.0,436874.0,8790378.0,-69.57772304488061,Costruccion de defensa ribereña estructural,-10.9419568652174
862,Madre de Dios,Tahuamanu - Madre de Dios,MADRE DE DIOS,TAMBOPATA,LABERINTO,Puerto Rosario,19,435844.0,8593867.0,435844.0,8593867.0,-69.59095192610873,Costruccion de defensa ribereña estructural,-12.718989422624997
863,Madre de Dios,Tambopata - Inambari,MADRE DE DIOS,MANU,HUEPETUHE,Huepetue Parte Alta,19,334987.0,8563452.0,334987.0,8563452.0,-70.52145818412995,Construccion del alcantarillado de concreto armado localidad Huepetue,-12.990231220231472
864,Madre de Dios,Tambopata - Inambari,MADRE DE DIOS,TAMBOPATA,INAMBARI,Chapimayo-Progreso,19,351843.0,8551288.0,351843.0,8551288.0,-70.36667873905735,Muro de encauzamiento,-13.101058277098417
865,Madre de Dios,Tambopata - Inambari,MADRE DE DIOS,TAMBOPATA,INAMBARI,Paucar,19,352426.0,8551864.0,352426.0,8551864.0,-70.36127330154854,Construccion de defensa ribereña,-13.095879635687654
866,Madre de Dios,Tambopata - Inambari,PUNO,CARABAYA,AYAPATA,El Carmen,19,358359.0,8530301.0,358359.0,8530301.0,-70.30759158597935,Construccion de defensa ribereña,-13.291096759897648
867,Madre de Dios,Tambopata - Inambari,PUNO,CARABAYA,AYAPATA,Puerto Manoa,19,356908.0,8518230.0,356908.0,8518230.0,-70.32157762551606,Construccion de defensa ribereña,-13.400150075820008
868,Madre de Dios,Tambopata - Inambari,PUNO,SANDIA,CUYOCUYO,Huayrapunco,19,442181.0,8400582.0,442181.0,8400582.0,-69.53650051306101,Construccion de muros de encauzamiento,-14.466775599071525
869,Madre de Dios,Tambopata - Inambari,PUNO,SANDIA,LIMBANI,El Carmen,19,425445.0,8434736.0,425445.0,8434736.0,-69.69084153732128,Construccion de defensa ribereña,-14.157580669494065
870,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,PACAYCASA,Compañía,18,582387.0,8554338.0,582387.0,8554338.0,-74.24005049209468,Instalación de los Servicios de Protección del rio Pongora,-13.07598264344584
871,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,PACAYCASA,Compañía y Chanchara,18,581914.0,8555636.0,581914.0,8555636.0,-74.24444894845823,Instalación de los Servicios de Protección de la quebrada Seccsecc,-13.064259084920456
872,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,PACAYCASA,Pacaycasa y Ocasitas,18,586786.0,8556824.0,586786.0,8556824.0,-74.19954862286475,Instalación de los Servicios de Protección del rio Ocopa,-13.053382218310707
873,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,QUINUA,Yacucuica-Chacco-Pongora,18,586754.0,8551031.0,586754.0,8551031.0,-74.19967484971583,Instalación de los Servicios de Protección del rio Pongora,-13.10576212827408
874,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,Orccohuasi,18,577719.0,8548704.0,577719.0,8548704.0,-74.28295892069947,Descolmatacion y encauzamiento,-13.127047974357541
875,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,San Juan De La Viñaca,18,578501.0,8553169.0,578501.0,8553169.0,-74.27586260063217,Instalación de los Servicios de Protección del rios Chillico,-13.086655622210303
876,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,Trigopampa-Iscania,18,577629.0,8551524.0,577629.0,8551524.0,-74.28386300542444,Instalación de los Servicios de Protección del rios Chillico,-13.101552053631734
877,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,SOCOS,Tincocc,18,577606.0,8540591.0,577606.0,8540591.0,-74.28378832823607,Instalación de los Servicios de Protección del rio Tincocc,-13.200407744897412
878,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,VINCHOS,Ccatunhuaycco,18,570139.0,8536519.0,570139.0,8536519.0,-74.3525995461277,Instalación de los Servicios de Protección del rio Ccatunhuaycco,-13.237410164379419
879,Mantaro,Ayacucho,AYACUCHO,HUAMANGA,VINCHOS,Ccollpahuaycco,18,570054.0,8536103.0,570054.0,8536103.0,-74.35337415757493,Instalación de los Servicios de Protección del rio Collpahuaycco,-13.241173611267227
880,Mantaro,Ayacucho,AYACUCHO,HUANTA,HUANTA,Opanccay,18,580035.0,8572438.0,580035.0,8572438.0,-74.2622277844047,Instalación de los Servicios de Protección del rio Opanccay,-12.912385966517766
881,Mantaro,Ayacucho,AYACUCHO,HUANTA,HUANTA,Paquecc,18,581445.0,8566679.0,581445.0,8566679.0,-74.2490752306212,Instalación de los Servicios de Protección del rio Paquecc,-12.964421710080217
882,Mantaro,Ayacucho,AYACUCHO,HUANTA,LURICOCHA,Cedro Huerta-Luricocha,18,579928.0,8573920.0,579928.0,8573920.0,-74.26325330000081,Instalación de los Servicios de Protección del rio Luricocha,-12.898988460236682
883,Mantaro,Ayacucho,HUANCAVELICA,ANGARAES,CHINCHO,Andabamba,18,572908.0,8557718.0,572908.0,8557718.0,-74.3275643175353,Instalación de los Servicios de Protección del rio Cachi,-13.045662936818996
884,Mantaro,Ayacucho,HUANCAVELICA,ANGARAES,CHINCHO,Calicanto,18,568584.0,8560440.0,568584.0,8560440.0,-74.36750561163682,gaviones,-13.021150745383128
885,Mantaro,Ayacucho,HUANCAVELICA,ANGARAES,CHINCHO,huanchuy,18,570607.0,8560037.0,570607.0,8560037.0,-74.34884044860499,Instalación de los Servicios de Protección del rio Cachi,-13.02474854723129
886,Mantaro,Ayacucho,HUANCAVELICA,ANGARAES,CHINCHO,La Florida,18,576086.0,8555680.0,576086.0,8555680.0,-74.29820290817615,Instalación de los Servicios de Protección del rio Cachi,-13.064012736724557
887,Mantaro,Ayacucho,HUANCAVELICA,ANGARAES,CHINCHO,Uchco,18,569231.0,8560258.0,569231.0,8560258.0,-74.36153490291603,Instalación de los Servicios de Protección del rio Cachi,-13.022781794078588
888,Mantaro,Ayacucho,HUANCAVELICA,ANGARAES,JULCAMARCA,Uralla II-Saccsacc,18,567172.0,8560143.0,567172.0,8560143.0,-74.3805201230562,Instalación de los Servicios de Protección del rio Cachi,-13.023867699917394
889,Mantaro,Ayacucho,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,Buena Vista,18,562225.0,8549471.0,562225.0,8549471.0,-74.42591808776982,"Limpieza, descolmatacion y proteccion con gaviones",-13.120471147562197
890,Mantaro,Huancavelica,HUANCAVELICA,ACOBAMBA,ANDABAMBA,Andabamba,18,544431.89,8597523.92,544431.89,8597523.92,-74.59077915725872,"Limpieza,descolmatación y construcción dique enrocado",-12.686263806661044
891,Mantaro,Huancavelica,HUANCAVELICA,ACOBAMBA,MARCAS,Chaipara,18,569673.0,8581133.0,569673.0,8581133.0,-74.3579415149423,Contrucción de defensa ribereña dique enrocado,-12.834015910474402
892,Mantaro,Huancavelica,HUANCAVELICA,ANGARAES,CONGALLA,San Miguel De Chupicalla-Congalla,18,544075.29,8563024.0,544075.29,8563024.0,-74.59356242188076,defensa ribereña muro con gaviones,-12.998237718543065
893,Mantaro,Huancavelica,HUANCAVELICA,ANGARAES,LIRCAY,Ocopa,18,530931.0,8568813.0,530931.0,8568813.0,-74.71483004462432,construcción de defensa ribereña,-12.946051337210218
894,Mantaro,Huancavelica,HUANCAVELICA,ANGARAES,SECCLLA,Antuna,18,553628.0,8554591.0,553628.0,8554591.0,-74.50532335505382,"Limpieza, descolmatacion y proteccion con gaviones",-13.074339120860245
